"('mid',)","('averageRating',)","('numVotes',)"
tt0119428,6.2,6201
tt0119429,6.0,1556
tt0119432,5.1,24109
tt0119434,6.1,1032
tt0119448,7.7,10818
tt0119453,6.3,1422
tt0119457,4.5,1038
tt0119465,6.1,2016
tt0119467,6.3,1397
tt0119468,6.6,72064
tt0119471,5.8,3703
tt0119472,7.9,29705
tt0119484,4.8,8224
tt0119485,7.0,27797
tt0119488,8.3,566548
tt0119494,6.2,2024
tt0119502,5.5,2270
tt0119505,5.7,1231
tt0119506,7.5,8023
tt0119509,5.1,4258
tt0119510,7.2,1814
tt0119512,7.3,2896
tt0119517,6.3,8039
tt0119522,5.4,2307
tt0119527,6.5,6455
tt0119528,6.9,299834
tt0119535,6.3,35429
tt0119539,4.2,1168
tt0119547,6.3,2120
tt0119548,5.7,1099
tt0119550,6.4,2024
tt0119557,6.1,1869
tt0119558,6.9,57065
tt0119560,5.9,2038
tt0119561,7.6,1157
tt0119565,6.1,2342
tt0119567,6.5,402968
tt0119572,7.4,4700
tt0119574,6.9,3955
tt0119576,2.9,4492
tt0119577,6.5,3701
tt0119578,7.0,3541
tt0119586,6.7,1243
tt0119588,5.7,2184
tt0119590,7.5,8745
tt0119592,6.3,19936
tt0119594,6.2,12763
tt0119608,6.5,1147
tt0119620,6.9,1594
tt0119623,5.9,1266
tt0119626,7.6,4243
tt0119629,7.2,2810
tt0119630,5.2,3632
tt0119632,6.5,5632
tt0119640,4.5,6733
tt0119642,5.4,4460
tt0119643,7.2,232109
tt0119644,5.2,3547
tt0119654,7.3,549387
tt0119657,7.6,2750
tt0119664,5.5,27311
tt0119665,6.4,3339
tt0119668,6.6,38826
tt0119670,7.2,12997
tt0119675,6.0,49784
tt0119677,6.7,2565
tt0119683,7.4,40670
tt0119687,7.4,1303
tt0119695,6.2,29245
tt0119698,8.4,377399
tt0119699,6.2,1711
tt0119707,3.6,53923
tt0119709,5.6,6009
tt0119711,7.3,3918
tt0119715,6.5,55846
tt0119717,6.3,2316
tt0119718,4.0,15166
tt0119723,6.5,3865
tt0119731,6.1,30531
tt0119734,6.4,5060
tt0119738,6.3,139115
tt0119743,6.8,1618
tt0119746,6.0,2606
tt0119763,4.8,1528
tt0119772,6.6,1428
tt0119773,6.8,1098
tt0119778,6.6,4834
tt0119780,6.9,1626
tt0119783,6.6,7338
tt0119784,6.0,10540
tt0119791,6.2,19733
tt0119792,7.3,9088
tt0119794,6.0,6626
tt0119802,6.6,1739
tt0119807,6.7,46050
tt0119809,6.4,8959
tt0119815,7.4,4888
tt0119819,5.1,2200
tt0119820,5.8,1293
tt0119822,7.7,292855
tt0119828,7.3,4239
tt0119832,5.8,6887
tt0119842,7.0,1710
tt0119843,6.6,6800
tt0119844,6.9,1560
tt0119848,6.1,8744
tt0119859,6.8,5479
tt0119860,5.7,1097
tt0119861,7.1,14564
tt0119863,6.2,3900
tt0119872,5.0,2707
tt0119874,6.0,57649
tt0119879,6.3,8838
tt0119887,4.8,8493
tt0119889,4.2,5438
tt0119891,5.4,20754
tt0119892,6.3,3912
tt0119893,6.8,2735
tt0119896,5.5,20003
tt0119899,5.2,1476
tt0119901,6.1,2306
tt0119905,5.8,6694
tt0119906,5.6,7611
tt0119910,5.5,3273
tt0119925,6.1,72836
tt0119926,7.4,1700
tt0119932,6.8,1892
tt0119934,7.2,7021
tt0119935,5.8,1258
tt0119937,6.8,7244
tt0119942,6.7,28799
tt0119947,5.0,2175
tt0119951,6.9,36790
tt0119978,7.2,71346
tt0119981,5.9,1822
tt0119987,6.0,4127
tt0119989,5.2,1837
tt0119994,6.3,17156
tt0120001,7.0,2386
tt0120004,5.8,27001
tt0120008,6.1,28636
tt0120013,6.1,1691
tt0120018,6.5,2609
tt0120026,6.4,2026
tt0120029,5.9,9592
tt0120032,6.3,46236
tt0120034,7.1,3389
tt0120036,7.2,8120
tt0120037,6.4,2269
tt0120042,6.8,1545
tt0120051,6.9,2484
tt0120053,6.2,67096
tt0120066,6.5,2538
tt0120070,7.2,10919
tt0120082,6.3,176699
tt0120087,4.5,1087
tt0120088,5.3,3029
tt0120090,7.1,1845
tt0120094,6.8,28170
tt0120100,5.7,1741
tt0120102,7.1,140192
tt0120107,4.9,4825
tt0120108,6.2,2216
tt0120112,5.9,8331
tt0120118,6.3,3424
tt0120122,6.6,7611
tt0120125,7.7,12020
tt0120126,7.5,1652
tt0120133,5.3,5485
tt0120142,5.6,5811
tt0120148,6.7,66260
tt0120151,4.8,1471
tt0120152,6.3,14467
tt0120157,6.0,55968
tt0120164,7.0,1035
tt0120169,7.0,8007
tt0120176,7.2,24305
tt0120177,5.2,67420
tt0120179,3.9,79817
tt0120184,6.1,105271
tt0120185,3.6,35617
tt0120186,5.4,1984
tt0120188,7.1,168642
tt0120190,5.0,1136
tt0120192,5.6,1021
tt0120197,5.6,1005
tt0120199,5.3,7676
tt0120201,7.3,286164
tt0120202,6.7,21199
tt0120207,3.0,13770
tt0120210,6.2,1074
tt0120211,6.6,2678
tt0120213,5.0,1232
tt0120214,1.6,2587
tt0120238,6.8,9447
tt0120241,6.9,27445
tt0120253,5.3,1316
tt0120255,7.5,34763
tt0120257,6.7,3421
tt0120263,7.5,18837
tt0120265,7.7,29203
tt0120274,7.0,2896
tt0120275,6.7,2327
tt0120303,6.2,2281
tt0120317,4.6,4404
tt0120318,6.1,3818
tt0120321,7.2,11561
tt0120323,6.0,5475
tt0120324,7.5,68397
tt0120329,6.7,1529
tt0120338,7.9,1123792
tt0120347,6.5,191251
tt0120357,5.6,2489
tt0120363,7.9,561203
tt0120366,6.1,2075
tt0120370,6.9,4874
tt0120373,5.8,7502
tt0120376,5.6,6122
tt0120381,5.1,1069
tt0120382,8.2,1022855
tt0120383,6.3,4914
tt0120389,3.6,8851
tt0120390,4.9,11464
tt0120391,7.1,2594
tt0120392,6.4,1074
tt0120394,6.7,5943
tt0120399,6.7,51588
tt0120401,6.0,3002
tt0120402,7.0,7120
tt0120404,5.1,1488
tt0120408,7.3,5903
tt0120434,5.9,48535
tt0120448,7.0,3120
tt0120449,7.4,7502
tt0120456,7.4,2654
tt0120458,5.0,27915
tt0120461,5.5,75560
tt0120467,5.2,4093
tt0120471,6.3,4393
tt0120472,7.9,3537
tt0120478,5.3,2748
tt0120479,4.7,3181
tt0120481,6.7,3416
tt0120483,6.6,32194
tt0120484,6.1,159598
tt0120490,6.8,7418
tt0120491,5.6,1945
tt0120494,6.7,1084
tt0120510,5.9,4199
tt0120512,6.4,7415
tt0120514,6.9,16938
tt0120520,7.1,12228
tt0120521,6.9,3474
tt0120522,7.2,4473
tt0120523,5.0,1346
tt0120524,5.8,22967
tt0120530,6.3,3888
tt0120531,4.1,2082
tt0120533,6.3,26709
tt0120536,6.7,3584
tt0120539,6.6,1878
tt0120540,6.9,13158
tt0120543,7.2,1900
tt0120550,5.3,3041
tt0120551,5.9,1648
tt0120576,5.9,6404
tt0120577,5.8,32942
tt0120584,6.8,2897
tt0120586,8.5,1088696
tt0120587,6.6,152739
tt0120591,6.7,416055
tt0120594,5.9,3438
tt0120595,5.8,33140
tt0120596,5.0,18332
tt0120598,3.2,3440
tt0120601,7.8,328187
tt0120603,6.0,8934
tt0120604,4.1,11832
tt0120609,6.1,29813
tt0120610,5.4,9154
tt0120611,7.1,264050
tt0120613,6.6,8592
tt0120616,7.1,416164
tt0120618,4.5,7928
tt0120619,5.0,1861
tt0120620,6.4,22547
tt0120623,7.2,284015
tt0120626,7.1,3126
tt0120627,3.1,2235
tt0120630,7.1,187126
tt0120631,7.1,74213
tt0120632,6.7,118864
tt0120633,6.6,28658
tt0120642,6.2,3016
tt0120643,6.3,3740
tt0120645,4.0,2923
tt0120646,6.3,13809
tt0120647,6.2,175045
tt0120654,6.4,27389
tt0120655,7.3,214867
tt0120657,6.6,122584
tt0120660,7.3,239218
tt0120662,5.0,15274
tt0120663,7.5,327281
tt0120667,5.7,323710
tt0120669,7.5,273959
tt0120670,4.7,3967
tt0120678,5.0,2944
tt0120679,7.4,88195
tt0120681,6.8,152660
tt0120683,5.1,5805
tt0120684,7.4,30644
tt0120685,5.4,190824
tt0120686,6.8,66321
tt0120687,6.2,3016
tt0120689,8.6,1242749
tt0120692,6.6,7066
tt0120693,6.6,62214
tt0120694,5.8,72680
tt0120696,5.9,35014
tt0120699,6.1,4360
tt0120701,4.9,19965
tt0120703,5.7,7522
tt0120706,7.2,8669
tt0120709,6.0,1646
tt0120710,5.5,12954
tt0120714,7.1,8402
tt0120716,6.5,17098
tt0120722,6.6,4803
tt0120723,5.5,5278
tt0120724,4.8,14979
tt0120725,5.0,5508
tt0120728,6.7,13177
tt0120731,8.0,62903
tt0120735,8.2,567075
tt0120737,8.9,1782323
tt0120738,5.2,71809
tt0120741,5.5,15288
tt0120742,4.6,7585
tt0120744,6.5,164693
tt0120746,6.8,180103
tt0120747,6.4,4520
tt0120749,6.1,73034
tt0120751,5.7,28885
tt0120753,5.8,21459
tt0120755,6.1,332146
tt0120757,4.3,9032
tt0120762,7.6,276833
tt0120764,5.1,13489
tt0120765,5.0,6858
tt0120768,7.3,139292
tt0120769,6.1,11218
tt0120770,6.2,60043
tt0120772,6.0,19847
tt0120773,6.4,9930
tt0120775,6.0,1246
tt0120776,7.0,11988
tt0120777,6.4,20983
tt0120780,7.0,91000
tt0120782,6.1,7968
tt0120783,6.6,132292
tt0120784,7.1,136983
tt0120786,4.1,12505
tt0120787,6.6,84088
tt0120788,6.2,7458
tt0120789,7.5,127253
tt0120790,7.0,1159
tt0120791,6.2,79514
tt0120793,6.5,2810
tt0120794,7.1,127893
tt0120797,6.0,29326
tt0120800,6.2,16316
tt0120802,7.6,32835
tt0120804,6.7,263590
tt0120812,7.0,258687
tt0120813,5.8,3332
tt0120815,8.6,1332348
tt0120820,6.0,16328
tt0120823,6.5,5123
tt0120824,6.7,32814
tt0120828,5.8,76225
tt0120831,6.6,12763
tt0120832,6.1,80200
tt0120834,6.8,14077
tt0120835,6.8,2405
tt0120836,5.1,6497
tt0120838,5.7,2897
tt0120841,4.4,29029
tt0120844,6.4,74098
tt0120851,4.3,1795
tt0120855,7.3,218666
tt0120856,3.9,2234
tt0120857,6.9,13345
tt0120861,6.6,2611
tt0120863,7.6,184206
tt0120865,6.9,1741
tt0120866,7.1,20514
tt0120867,6.5,1928
tt0120868,6.8,12345
tt0120873,6.5,102561
tt0120877,6.1,57506
tt0120878,4.8,1798
tt0120879,6.9,35287
tt0120882,6.1,11866
tt0120885,7.1,82772
tt0120888,6.9,146610
tt0120889,7.0,107302
tt0120890,6.6,117828
tt0120891,4.9,159020
tt0120894,6.2,5915
tt0120899,6.5,3015
tt0120901,6.0,25225
tt0120902,7.0,104806
tt0120903,7.4,599408
tt0120906,6.9,14405
tt0120907,6.8,98540
tt0120910,7.1,37735
tt0120912,6.1,364269
tt0120913,6.6,60727
tt0120915,6.5,773595
tt0120917,7.4,195973
tt0121164,7.4,262742
tt0121261,3.0,1464
tt0121262,3.3,1225
tt0121442,6.2,2196
tt0121694,3.5,1278
tt0121765,6.6,682469
tt0121766,7.6,756243
tt0121989,6.5,2361
tt0122037,5.3,2502
tt0122050,4.1,1162
tt0122070,3.9,1313
tt0122082,7.6,7845
tt0122111,6.9,2384
tt0122136,7.7,7198
tt0122143,5.3,5316
tt0122151,6.6,160557
tt0122186,7.5,1045
tt0122227,8.3,3230
tt0122234,8.3,2984
tt0122427,6.8,1617
tt0122459,6.9,20879
tt0122515,6.2,7635
tt0122529,7.2,7241
tt0122541,6.8,15764
tt0122565,8.6,2764
tt0122573,6.3,1287
tt0122642,5.1,1241
tt0122648,7.3,3241
tt0122670,8.2,1111
tt0122689,7.7,2047
tt0122690,7.3,180824
tt0122718,6.2,97809
tt0122735,7.1,1723
tt0122768,5.8,3273
tt0122770,7.8,1627
tt0122883,8.1,1271
tt0122933,6.7,151611
tt0122961,3.8,2954
tt0123003,6.1,1527
tt0123034,5.8,5854
tt0123046,6.3,1058
tt0123092,7.0,3677
tt0123111,6.9,2762
tt0123186,7.9,1180
tt0123209,6.4,12373
tt0123221,5.6,1952
tt0123313,8.2,1359
tt0123324,6.3,4209
tt0123328,7.5,2396
tt0123334,7.4,1646
tt0123335,7.4,1332
tt0123385,6.7,2106
tt0123390,8.7,1832
tt0123391,8.6,1763
tt0123392,8.6,1865
tt0123755,7.2,225133
tt0123832,4.8,1098
tt0123948,7.4,14230
tt0123964,6.8,49627
tt0123976,7.8,3358
tt0123987,6.0,7395
tt0124012,7.2,1219
tt0124014,5.2,4929
tt0124102,5.0,7059
tt0124179,5.5,8369
tt0124185,6.5,1461
tt0124198,6.3,46787
tt0124207,7.6,5252
tt0124272,6.0,1625
tt0124295,7.1,7911
tt0124298,6.7,63737
tt0124312,7.5,1667
tt0124315,7.4,97428
tt0124349,4.7,1283
tt0124437,7.9,1924
tt0124595,6.9,14458
tt0124621,6.8,1032
tt0124718,6.9,47353
tt0124770,7.5,4066
tt0124819,6.1,36414
tt0124836,3.5,1486
tt0124879,6.9,21210
tt0124901,7.1,18232
tt0125022,6.2,53878
tt0125128,6.9,2964
tt0125209,6.6,1614
tt0125301,7.2,1041
tt0125439,7.2,300039
tt0125454,6.5,15146
tt0125507,5.8,1918
tt0125510,4.0,1736
tt0125522,7.1,1407
tt0125659,7.7,68361
tt0125664,7.4,129262
tt0125678,5.4,4427
tt0125718,7.5,1040
tt0125879,6.2,4069
tt0125968,8.6,1348
tt0125971,6.4,8840
tt0126004,6.1,1949
tt0126029,7.9,653215
tt0126234,6.7,6143
tt0126237,5.9,1340
tt0126240,5.8,1100
tt0126250,6.8,13252
tt0126261,6.1,2323
tt0126344,6.8,2126
tt0126388,5.5,23900
tt0126604,6.3,14069
tt0126618,5.4,1200
tt0126765,7.2,6801
tt0126810,6.6,3383
tt0126838,7.0,1737
tt0126848,2.1,1327
tt0126859,5.4,3259
tt0126861,5.4,2705
tt0126871,7.0,6623
tt0126886,7.3,95565
tt0126916,6.6,34391
tt0126938,6.3,1053
tt0127045,5.0,2569
tt0127276,4.5,1196
tt0127288,6.3,1496
tt0127296,5.9,3358
tt0127311,7.7,10072
tt0127349,6.5,7169
tt0127357,6.8,39300
tt0127454,2.9,1167
tt0127516,6.7,2090
tt0127536,7.4,97573
tt0127626,7.5,6796
tt0127722,6.5,8705
tt0127723,6.5,49409
tt0127759,3.7,1312
tt0127834,7.1,1236
tt0127919,3.9,3259
tt0128133,7.2,3450
tt0128137,6.0,2573
tt0128221,5.8,1202
tt0128232,5.1,1075
tt0128239,6.0,3728
tt0128278,6.6,32972
tt0128292,7.4,1712
tt0128332,8.2,17210
tt0128364,7.7,1049
tt0128378,7.0,4788
tt0128442,7.3,149013
tt0128445,7.6,181500
tt0128853,6.7,208073
tt0128960,7.8,1116
tt0128977,6.2,1758
tt0128985,8.0,1630
tt0129023,6.0,2602
tt0129136,4.6,2647
tt0129167,8.1,185677
tt0129273,7.0,1712
tt0129280,5.4,13881
tt0129290,6.8,111600
tt0129332,6.9,39192
tt0129387,7.1,305545
tt0129659,7.3,1211
tt0129794,7.9,2678
tt0129884,5.2,2273
tt0129908,4.5,2430
tt0129923,6.6,1346
tt0130018,4.7,72866
tt0130121,5.9,36362
tt0130156,5.2,1507
tt0130172,4.7,1412
tt0130192,5.0,2031
tt0130216,5.1,1058
tt0130236,4.6,8452
tt0130350,6.5,1303
tt0130377,7.3,1595
tt0130444,7.2,6505
tt0130529,7.6,1239
tt0130623,6.4,58814
tt0130827,7.7,196117
tt0131097,7.2,1259
tt0131207,7.4,1892
tt0131325,6.5,70017
tt0131335,7.8,1479
tt0131369,6.1,43146
tt0131436,4.1,2263
tt0131479,7.4,2814
tt0131502,4.8,1539
tt0131566,6.4,9974
tt0131636,8.3,5590
tt0131646,4.3,16757
tt0131704,4.3,20194
tt0131857,6.5,61092
tt0132245,4.6,40860
tt0132347,6.1,66475
tt0132376,6.5,1030
tt0132477,7.8,88736
tt0132512,5.9,13639
tt0132888,3.6,1657
tt0132905,6.7,1139
tt0132910,4.9,11455
tt0133024,6.8,10665
tt0133046,5.3,20602
tt0133059,6.2,1559
tt0133093,8.7,1841944
tt0133104,5.2,1083
tt0133122,5.1,5312
tt0133152,5.7,217139
tt0133170,7.7,1819
tt0133189,7.4,28767
tt0133240,7.2,113271
tt0133314,5.4,1001
tt0133363,7.7,18871
tt0133385,5.9,41563
tt0133412,6.1,7756
tt0133751,6.5,120217
tt0133826,8.6,3130
tt0133906,7.2,3591
tt0133952,6.4,72171
tt0133985,6.3,8204
tt0134033,6.3,9998
tt0134067,5.9,19153
tt0134084,5.6,138426
tt0134119,7.4,202949
tt0134154,6.7,13694
tt0134230,6.4,1785
tt0134273,6.5,130903
tt0134402,8.4,1320
tt0134614,7.9,3760
tt0134618,6.7,26848
tt0134619,5.6,22398
tt0134630,6.1,9552
tt0134633,7.4,2422
tt0134664,6.7,1118
tt0134771,7.2,1033
tt0134786,8.0,2142
tt0134847,7.1,235235
tt0134928,5.2,3341
tt0134969,3.2,1718
tt0134983,4.8,17861
tt0135007,7.6,9005
tt0135024,5.3,3780
tt0135033,7.3,1768
tt0135037,6.6,1708
tt0135165,3.8,1044
tt0135509,6.0,1334
tt0135519,7.5,1108
tt0135625,7.9,1010
tt0135641,5.7,1125
tt0135673,7.6,1642
tt0135790,7.5,10177
tt0136153,4.9,2303
tt0136244,6.0,6654
tt0136352,6.3,8831
tt0136535,4.9,1133
tt0136551,6.8,1130
tt0136694,6.8,2130
tt0137079,6.7,1333
tt0137100,5.8,2163
tt0137201,5.8,2779
tt0137226,7.9,1925
tt0137338,5.9,15361
tt0137363,7.2,85569
tt0137386,6.6,3853
tt0137401,6.2,1489
tt0137439,7.4,5134
tt0137494,6.3,113913
tt0137523,8.8,2011445
tt0137799,5.6,2502
tt0138074,1.3,1460
tt0138097,7.1,222025
tt0138304,5.4,54823
tt0138393,7.2,1332
tt0138414,6.8,6407
tt0138467,5.8,2947
tt0138487,6.5,4363
tt0138510,6.2,42704
tt0138524,6.3,96201
tt0138537,7.0,1248
tt0138541,6.1,3931
tt0138545,6.8,2104
tt0138563,6.1,7154
tt0138587,6.1,1082
tt0138590,6.2,2625
tt0138681,5.7,1192
tt0138703,5.5,7516
tt0138704,7.3,176339
tt0138749,6.9,92914
tt0138874,7.2,3201
tt0138946,6.4,21154
tt0138987,5.6,1768
tt0139076,5.2,1348
tt0139134,6.8,188564
tt0139151,5.1,9751
tt0139239,7.2,70813
tt0139362,6.6,10470
tt0139388,5.6,2070
tt0139414,5.7,60125
tt0139426,4.8,1242
tt0139462,6.2,37921
tt0139465,3.9,1851
tt0139500,7.1,1509
tt0139564,6.8,2129
tt0139615,7.0,2342
tt0139654,7.7,420127
tt0139668,6.6,35464
tt0139699,6.5,45181
tt0139809,7.0,70852
tt0139820,7.8,1446
tt0139859,7.7,1990
tt0139861,7.5,2225
tt0139872,8.0,2498
tt0139876,8.3,10090
tt0139898,6.9,1523
tt0140090,8.3,2665
tt0140282,5.4,1196
tt0140348,8.6,3910
tt0140352,7.8,168348
tt0140377,8.5,4475
tt0140379,6.4,25315
tt0140384,7.1,3349
tt0140397,6.8,9180
tt0140399,7.6,3068
tt0140428,6.9,1047
tt0140448,8.1,1103
tt0140534,8.2,1385
tt0140581,4.6,1109
tt0140603,6.9,1262
tt0140653,6.1,1083
tt0140688,6.4,1010
tt0140796,4.5,5697
tt0140825,7.6,3556
tt0140888,8.0,38945
tt0141098,5.5,33912
tt0141105,6.7,3268
tt0141109,5.4,36352
tt0141121,6.6,1227
tt0141369,4.1,47730
tt0141399,5.3,2446
tt0141716,7.2,1712
tt0141824,7.3,1156
tt0141897,5.2,1437
tt0141907,4.5,4947
tt0141926,6.6,81578
tt0141966,7.7,1123
tt0141974,7.3,10244
tt0141986,6.9,2219
tt0141998,8.7,1200
tt0142181,7.4,4698
tt0142192,6.1,18233
tt0142201,6.2,6976
tt0142231,6.9,1776
tt0142233,6.9,7535
tt0142234,6.0,4956
tt0142236,7.7,10725
tt0142237,7.0,7501
tt0142238,7.2,5948
tt0142239,6.5,5133
tt0142240,6.7,6364
tt0142241,7.1,6902
tt0142242,7.4,10577
tt0142243,7.5,8604
tt0142244,6.6,5666
tt0142248,6.9,2044
tt0142249,6.7,2197
tt0142250,7.3,2178
tt0142251,6.8,2667
tt0142257,6.5,1570
tt0142316,7.0,2602
tt0142342,6.4,211695
tt0142371,7.2,6696
tt0142632,8.3,2076
tt0142688,6.7,177421
tt0142772,7.1,1389
tt0142804,6.1,9961
tt0143012,7.3,1114
tt0143145,6.4,197791
tt0143261,4.4,1627
tt0143334,7.0,5817
tt0143338,4.7,1264
tt0143348,7.6,4401
tt0143422,3.5,1645
tt0143428,7.5,4132
tt0143746,5.8,2940
tt0143861,7.8,2794
tt0143907,7.5,1409
tt0144020,7.4,2591
tt0144084,7.6,552967
tt0144106,6.5,1208
tt0144117,7.7,235931
tt0144120,5.5,57229
tt0144142,5.1,3833
tt0144168,6.2,19817
tt0144201,7.5,13702
tt0144214,6.4,58276
tt0144286,6.5,1497
tt0144528,4.4,50531
tt0144555,5.3,1589
tt0144557,5.5,2599
tt0144604,6.4,1231
tt0144640,6.1,19067
tt0144715,5.8,14761
tt0144782,7.3,1399
tt0144801,7.0,1247
tt0144814,4.7,16445
tt0144964,4.6,20209
tt0145006,7.4,1261
tt0145033,7.3,1314
tt0145046,8.0,6202
tt0145393,7.0,2595
tt0145487,7.4,784501
tt0145503,7.5,14909
tt0145505,5.2,1795
tt0145529,2.4,3373
tt0145531,6.2,67738
tt0145547,7.1,12546
tt0145653,7.3,21684
tt0145660,6.6,228286
tt0145681,6.7,165611
tt0145734,7.0,19412
tt0145777,8.2,1117
tt0145891,6.9,1742
tt0145893,5.2,13921
tt0145929,7.2,1043
tt0145937,6.4,5824
tt0146271,7.1,3329
tt0146309,7.3,58037
tt0146316,5.7,206650
tt0146336,5.6,65143
tt0146468,7.1,2921
tt0146516,6.3,1101
tt0146645,8.5,1657
tt0146675,5.8,109537
tt0146838,6.9,117750
tt0146882,7.5,176910
tt0146984,6.7,56299
tt0146990,6.4,1725
tt0147004,7.0,16381
tt0147556,7.2,1805
tt0147599,5.9,2514
tt0147612,7.7,69360
tt0147800,7.3,325489
tt0149151,7.0,8167
tt0149171,5.5,1663
tt0149261,5.9,131473
tt0149291,7.6,3731
tt0149367,6.3,6056
tt0149568,5.3,1737
tt0149573,6.3,1792
tt0149601,7.7,10975
tt0149624,5.8,14834
tt0149691,6.2,17710
tt0149723,6.8,4939
tt0149898,5.1,1191
tt0150021,4.5,1850
tt0150143,6.7,1340
tt0150176,4.4,1721
tt0150216,6.8,9207
tt0150230,7.6,1794
tt0150338,7.7,1100
tt0150377,6.5,84624
tt0150433,7.7,7778
tt0150662,7.5,51801
tt0150912,7.0,1108
tt0150915,7.3,10201
tt0150918,6.9,1302
tt0150980,7.3,4067
tt0150992,7.5,18383
tt0151035,7.6,1097
tt0151121,6.4,3542
tt0151137,6.4,66150
tt0151150,6.2,10051
tt0151206,6.6,1081
tt0151239,5.2,2031
tt0151479,7.8,2176
tt0151568,7.3,12512
tt0151572,7.1,3918
tt0151582,6.1,6675
tt0151691,7.5,8288
tt0151738,6.0,89108
tt0151804,7.7,258085
tt0152015,5.7,4840
tt0152139,6.6,1016
tt0152438,6.9,1658
tt0152836,6.6,5350
tt0152930,7.0,81998
tt0153032,6.3,1649
tt0153464,6.0,2712
tt0153489,7.9,1584
tt0154183,4.8,1147
tt0154420,8.1,85175
tt0154421,6.8,31337
tt0154443,5.7,3986
tt0154506,7.5,91703
tt0154683,6.8,3954
tt0155124,8.6,1875
tt0155157,6.7,1467
tt0155197,5.9,1825
tt0155265,8.6,3387
tt0155267,6.8,91918
tt0155278,7.0,1534
tt0155388,7.3,9056
tt0155487,8.6,2870
tt0155711,6.4,18735
tt0155722,7.8,7784
tt0155753,5.5,10540
tt0155776,5.6,25965
tt0155796,7.3,1538
tt0155810,6.9,1043
tt0155975,4.6,47784
tt0156038,6.5,1422
tt0156078,6.5,1824
tt0156079,8.0,3441
tt0156096,7.5,1466
tt0156248,6.5,2872
tt0156323,5.6,9071
tt0156408,6.9,1472
tt0156413,4.7,2203
tt0156460,6.6,1637
tt0156515,6.2,2298
tt0156524,4.7,3726
tt0156587,7.3,3305
tt0156610,7.5,3797
tt0156639,6.2,2609
tt0156701,7.4,1833
tt0156706,3.5,1618
tt0156729,7.1,9655
tt0156735,2.9,1045
tt0156757,5.9,2016
tt0156794,7.9,12241
tt0156807,4.3,1120
tt0156812,7.0,20354
tt0156841,4.6,11241
tt0156843,3.6,2457
tt0156849,7.0,3667
tt0156887,8.0,70155
tt0156901,7.3,2360
tt0156934,5.3,21061
tt0156985,6.2,2582
tt0157016,7.3,23038
tt0157044,6.6,5109
tt0157075,4.2,2378
tt0157117,6.6,1380
tt0157122,7.4,3435
tt0157154,7.4,1896
tt0157183,7.6,4141
tt0157191,5.4,1518
tt0157208,6.5,1502
tt0157262,3.4,11980
tt0157339,7.5,1198
tt0157366,6.8,1085
tt0157472,5.2,14128
tt0157503,6.6,36547
tt0157583,6.4,20917
tt0157894,7.6,2051
tt0158011,4.4,1507
tt0158030,6.8,3991
tt0158033,5.9,1742
tt0158302,6.8,2635
tt0158371,7.2,34815
tt0158493,6.2,10963
tt0158534,6.9,1545
tt0158560,8.3,1552
tt0158583,6.4,2737
tt0158610,8.1,3206
tt0158622,3.7,23336
tt0158692,6.9,2654
tt0158714,7.6,13888
tt0158811,6.2,19214
tt0158983,7.7,201306
tt0159097,7.2,151700
tt0159272,6.7,2518
tt0159273,6.4,104099
tt0159365,7.2,146677
tt0159382,7.0,21140
tt0159401,6.5,1120
tt0159421,5.8,3329
tt0159485,7.1,4931
tt0159509,7.2,1684
tt0159510,7.2,1212
tt0159511,7.7,1196
tt0159693,4.6,1561
tt0159696,6.7,1561
tt0159730,5.1,2749
tt0159784,6.3,6866
tt0159995,6.2,1399
tt0160009,5.7,29748
tt0160127,5.6,184753
tt0160184,5.3,26339
tt0160236,3.9,10593
tt0160289,5.5,1417
tt0160298,5.3,1324
tt0160338,6.0,2564
tt0160399,6.2,23505
tt0160401,6.2,6576
tt0160403,5.9,1308
tt0160429,4.3,4077
tt0160440,7.3,2020
tt0160484,4.8,10876
tt0160509,6.6,2142
tt0160513,6.5,4362
tt0160611,6.3,13837
tt0160620,6.0,4502
tt0160644,5.5,3414
tt0160672,6.7,2785
tt0160797,6.4,47081
tt0160862,5.9,93952
tt0160916,5.9,23833
tt0160966,9.5,3553
tt0161010,6.0,3349
tt0161023,6.7,3439
tt0161081,6.6,123891
tt0161083,5.4,15818
tt0161100,7.0,9257
tt0161216,6.4,2320
tt0161292,6.8,7918
tt0161492,4.7,3780
tt0161860,7.5,13150
tt0161942,4.8,1018
tt0162023,7.3,2699
tt0162024,6.1,1043
tt0162211,3.1,1188
tt0162222,7.8,570496
tt0162236,6.6,1520
tt0162346,7.3,119261
tt0162348,7.7,2718
tt0162360,6.3,9916
tt0162426,7.2,4397
tt0162480,6.5,6299
tt0162625,6.7,4309
tt0162650,6.0,76408
tt0162661,7.3,350288
tt0162662,6.1,1109
tt0162677,6.7,38179
tt0162710,7.2,8693
tt0162711,4.9,1560
tt0162766,4.7,1226
tt0162830,7.1,5104
tt0162866,7.2,6175
tt0162930,2.0,3483
tt0162958,5.9,1977
tt0162973,7.6,14010
tt0162983,4.8,12536
tt0163025,5.9,310862
tt0163187,5.6,97404
tt0163375,4.5,1650
tt0163494,7.2,2005
tt0163563,7.0,2626
tt0163579,5.2,9630
tt0163651,7.1,396716
tt0163676,4.6,4564
tt0163818,6.1,5180
tt0163978,6.6,234509
tt0163983,5.1,14567
tt0163984,5.3,1112
